movieId,imdbid,budget,id_global,original_title,popularity,runtime,vote_average,vote_count,gender_id,gender_name,tmdbId,avg_rating
87660,1742683,0,65034,Too Big to Fail,3.363008,97.0,6.9,53,18,Drama,65034,4.5
87785,1135084,32000000,22907,Takers,null,6.9055695E7,null,6,28,Action,22907,2.0
87785,1135084,32000000,22907,Takers,null,6.9055695E7,null,6,80,Crime,22907,2.0
87785,1135084,32000000,22907,Takers,null,6.9055695E7,null,6,18,Drama,22907,2.0
87785,1135084,32000000,22907,Takers,null,6.9055695E7,null,6,53,Thriller,22907,2.0
87869,1499658,35000000,51540,Horrible Bosses,9.856955,98.0,6.4,2341,35,Comedy,51540,2.909090909090909
87869,1499658,35000000,51540,Horrible Bosses,9.856955,98.0,6.4,2341,80,Crime,51540,2.909090909090909
87876,1216475,200000000,49013,Cars 2,13.693002,106.0,5.8,2088,16,Animation,49013,1.5
87876,1216475,200000000,49013,Cars 2,13.693002,106.0,5.8,2088,10751,Family,49013,1.5
87876,1216475,200000000,49013,Cars 2,13.693002,106.0,5.8,2088,12,Adventure,49013,1.5
87876,1216475,200000000,49013,Cars 2,13.693002,106.0,5.8,2088,35,Comedy,49013,1.5
87884,0069225,0,58257,Savage Messiah,1.276455,103.0,6.4,11,18,Drama,58257,3.5
87930,1787777,0,63144,Page One: Inside the New York Times,1.373641,88.0,7.1,20,99,Documentary,63144,2.0
87975,1697851,0,61537,Burn Notice: The Fall of Sam Axe,null,null,null,null,35,Comedy,61537,3.0
87975,1697851,0,61537,Burn Notice: The Fall of Sam Axe,null,null,null,null,80,Crime,61537,3.0
87975,1697851,0,61537,Burn Notice: The Fall of Sam Axe,null,null,null,null,18,Drama,61537,3.0
87975,1697851,0,61537,Burn Notice: The Fall of Sam Axe,null,null,null,null,9648,Mystery,61537,3.0
87975,1697851,0,61537,Burn Notice: The Fall of Sam Axe,null,null,null,null,53,Thriller,61537,3.0
88024,0100791,0,94725,To Sleep with Anger,0.83296,101.0,5.6,7,18,Drama,94725,2.5
88106,0071797,0,84922,Mahler,1.352467,115.0,5.7,11,18,Drama,84922,3.5
88106,0071797,0,84922,Mahler,1.352467,115.0,5.7,11,10402,Music,84922,3.5
88118,1334553,0,66195,The Perfect Host,5.935839,93.0,6.2,136,35,Comedy,66195,4.0
88118,1334553,0,66195,The Perfect Host,5.935839,93.0,6.2,136,53,Thriller,66195,4.0
88118,1334553,0,66195,The Perfect Host,5.935839,93.0,6.2,136,80,Crime,66195,4.0
88125,1201607,125000000,12445,Harry Potter and the Deathly Hallows: Part 2,24.990737,130.0,7.9,6141,10751,Family,12445,4.220588235294118
88125,1201607,125000000,12445,Harry Potter and the Deathly Hallows: Part 2,24.990737,130.0,7.9,6141,14,Fantasy,12445,4.220588235294118
88125,1201607,125000000,12445,Harry Potter and the Deathly Hallows: Part 2,24.990737,130.0,7.9,6141,12,Adventure,12445,4.220588235294118
88129,0780504,15000000,64690,Drive,15.388875,100.0,7.4,3832,18,Drama,64690,3.9
88129,0780504,15000000,64690,Drive,15.388875,100.0,7.4,3832,28,Action,64690,3.9
88129,0780504,15000000,64690,Drive,15.388875,100.0,7.4,3832,53,Thriller,64690,3.9
88129,0780504,15000000,64690,Drive,15.388875,100.0,7.4,3832,80,Crime,64690,3.9
88140,0458339,140000000,1771,Captain America: The First Avenger,19.323582,124.0,6.6,7174,28,Action,1771,3.659090909090909
88140,0458339,140000000,1771,Captain America: The First Avenger,19.323582,124.0,6.6,7174,12,Adventure,1771,3.659090909090909
88140,0458339,140000000,1771,Captain America: The First Avenger,19.323582,124.0,6.6,7174,878,Science Fiction,1771,3.659090909090909
88163,1570728,50000000,50646,"Crazy, Stupid, Love.",10.246173,118.0,7.0,2522,35,Comedy,50646,3.6785714285714284
88163,1570728,50000000,50646,"Crazy, Stupid, Love.",10.246173,118.0,7.0,2522,18,Drama,50646,3.6785714285714284
88163,1570728,50000000,50646,"Crazy, Stupid, Love.",10.246173,118.0,7.0,2522,10749,Romance,50646,3.6785714285714284
88179,1563738,15000000,51828,One Day,11.239012,107.0,7.0,1006,18,Drama,51828,4.25
88179,1563738,15000000,51828,One Day,11.239012,107.0,7.0,1006,10749,Romance,51828,4.25
88235,1540133,6000000,67913,The Guard,11.256636,96.0,6.8,378,28,Action,67913,4.0
88235,1540133,6000000,67913,The Guard,11.256636,96.0,6.8,378,35,Comedy,67913,4.0
88235,1540133,6000000,67913,The Guard,11.256636,96.0,6.8,378,53,Thriller,67913,4.0
88235,1540133,6000000,67913,The Guard,11.256636,96.0,6.8,378,80,Crime,67913,4.0
88267,1449283,30000000,51162,Winnie the Pooh,7.357682,63.0,6.8,263,16,Animation,51162,3.25
88267,1449283,30000000,51162,Winnie the Pooh,7.357682,63.0,6.8,263,10751,Family,51162,3.25
88272,1714208,0,65599,The Woman,5.895968,102.0,5.9,145,18,Drama,65599,2.0
88272,1714208,0,65599,The Woman,5.895968,102.0,5.9,145,27,Horror,65599,2.0
88345,0323250,0,13931,Mike's New Car,6.816147,4.0,6.9,141,16,Animation,13931,4.0
88345,0323250,0,13931,Mike's New Car,6.816147,4.0,6.9,141,10751,Family,13931,4.0
88356,0472181,110000000,41513,The Smurfs,10.219758,103.0,5.5,1201,16,Animation,41513,2.0
88356,0472181,110000000,41513,The Smurfs,10.219758,103.0,5.5,1201,10751,Family,41513,2.0
88356,0472181,110000000,41513,The Smurfs,10.219758,103.0,5.5,1201,12,Adventure,41513,2.0
88356,0472181,110000000,41513,The Smurfs,10.219758,103.0,5.5,1201,35,Comedy,41513,2.0
88356,0472181,110000000,41513,The Smurfs,10.219758,103.0,5.5,1201,14,Fantasy,41513,2.0
88380,1013860,20000000,43935,Dylan Dog: Dead of Night,12.763976,107.0,4.5,142,28,Action,43935,3.5
88380,1013860,20000000,43935,Dylan Dog: Dead of Night,12.763976,107.0,4.5,142,35,Comedy,43935,3.5
88380,1013860,20000000,43935,Dylan Dog: Dead of Night,12.763976,107.0,4.5,142,27,Horror,43935,3.5
88380,1013860,20000000,43935,Dylan Dog: Dead of Night,12.763976,107.0,4.5,142,9648,Mystery,43935,3.5
88380,1013860,20000000,43935,Dylan Dog: Dead of Night,12.763976,107.0,4.5,142,878,Science Fiction,43935,3.5
88380,1013860,20000000,43935,Dylan Dog: Dead of Night,12.763976,107.0,4.5,142,53,Thriller,43935,3.5
88405,1632708,35000000,50544,Friends with Benefits,10.009007,109.0,6.5,2306,10749,Romance,50544,3.111111111111111
88405,1632708,35000000,50544,Friends with Benefits,10.009007,109.0,6.5,2306,35,Comedy,50544,3.111111111111111
88672,1637706,10000000,59968,Our Idiot Brother,5.918193,90.0,5.9,369,35,Comedy,59968,3.6666666666666665
88672,1637706,10000000,59968,Our Idiot Brother,5.918193,90.0,5.9,369,18,Drama,59968,3.6666666666666665
88682,0808245,0,65673,A Letter to Elia,null,null,null,null,99,Documentary,65673,4.0
88744,1318514,93000000,61791,Rise of the Planet of the Apes,41.613762,105.0,7.0,4452,53,Thriller,61791,3.7916666666666665
88744,1318514,93000000,61791,Rise of the Planet of the Apes,41.613762,105.0,7.0,4452,28,Action,61791,3.7916666666666665
88744,1318514,93000000,61791,Rise of the Planet of the Apes,41.613762,105.0,7.0,4452,18,Drama,61791,3.7916666666666665
88744,1318514,93000000,61791,Rise of the Planet of the Apes,41.613762,105.0,7.0,4452,878,Science Fiction,61791,3.7916666666666665
88785,1488555,52000000,49520,The Change-Up,6.906145,112.0,5.9,753,35,Comedy,49520,2.6666666666666665
88810,1454029,25000000,50014,The Help,null,1.24272124E8,null,7,18,Drama,50014,4.0
88812,1622547,28000000,62206,30 Minutes or Less,9.763493,83.0,5.6,537,28,Action,62206,3.0833333333333335
88812,1622547,28000000,62206,30 Minutes or Less,9.763493,83.0,5.6,537,12,Adventure,62206,3.0833333333333335
88812,1622547,28000000,62206,30 Minutes or Less,9.763493,83.0,5.6,537,35,Comedy,62206,3.0833333333333335
88879,1525835,0,56832,Gantz,3.533091,130.0,6.5,73,27,Horror,56832,2.5
88879,1525835,0,56832,Gantz,3.533091,130.0,6.5,73,28,Action,56832,2.5
88879,1525835,0,56832,Gantz,3.533091,130.0,6.5,73,878,Science Fiction,56832,2.5
88932,1622979,47000000,55779,Final Destination 5,12.912491,92.0,5.9,892,27,Horror,55779,1.0
88932,1622979,47000000,55779,Final Destination 5,12.912491,92.0,5.9,892,9648,Mystery,55779,1.0
88950,0968264,25000000,60309,The Conspirator,5.481452,122.0,6.2,138,80,Crime,60309,0.5
88950,0968264,25000000,60309,The Conspirator,5.481452,122.0,6.2,138,18,Drama,60309,0.5
88950,0968264,25000000,60309,The Conspirator,5.481452,122.0,6.2,138,36,History,60309,0.5
88954,1268799,19000000,55465,A Very Harold & Kumar Christmas,10.724679,108.0,6.0,335,35,Comedy,55465,1.5
89000,1542852,0,47261,Carancho,1.916629,107.0,6.5,36,53,Thriller,47261,3.5
89000,1542852,0,47261,Carancho,1.916629,107.0,6.5,36,18,Drama,47261,3.5
89000,1542852,0,47261,Carancho,1.916629,107.0,6.5,36,10749,Romance,47261,3.5
89030,1438176,17000000,58151,Fright Night,9.665251,106.0,6.0,617,27,Horror,58151,2.75
89030,1438176,17000000,58151,Fright Night,9.665251,106.0,6.0,617,35,Comedy,58151,2.75
89039,1549572,100000,55420,Another Earth,8.957372,92.0,6.8,535,18,Drama,55420,3.8333333333333335
89039,1549572,100000,55420,Another Earth,8.957372,92.0,6.8,535,878,Science Fiction,55420,3.8333333333333335
89045,0091865,0,60375,Rock'y VI,1.139611,9.0,5.7,22,35,Comedy,60375,4.5
89047,1403177,7000000,44835,Hesher,5.886972,106.0,6.7,218,18,Drama,44835,3.5
89072,1464580,650000,52015,Stake Land,7.814255,98.0,6.2,290,18,Drama,52015,3.5
89072,1464580,650000,52015,Stake Land,7.814255,98.0,6.2,290,27,Horror,52015,3.5
89072,1464580,650000,52015,Stake Land,7.814255,98.0,6.2,290,28,Action,52015,3.5
89072,1464580,650000,52015,Stake Land,7.814255,98.0,6.2,290,53,Thriller,52015,3.5
89072,1464580,650000,52015,Stake Land,7.814255,98.0,6.2,290,878,Science Fiction,52015,3.5
89085,1226753,20000000,48289,The Debt,8.426611,113.0,6.2,261,18,Drama,48289,4.5
89085,1226753,20000000,48289,The Debt,8.426611,113.0,6.2,261,53,Thriller,48289,4.5
89087,1657507,40000000,62835,Colombiana,8.062578,108.0,6.5,848,28,Action,62835,2.3333333333333335
89087,1657507,40000000,62835,Colombiana,8.062578,108.0,6.5,848,53,Thriller,62835,2.3333333333333335
89087,1657507,40000000,62835,Colombiana,8.062578,108.0,6.5,848,80,Crime,62835,2.3333333333333335
89087,1657507,40000000,62835,Colombiana,8.062578,108.0,6.5,848,18,Drama,62835,2.3333333333333335
89090,1621444,0,55244,Bill Cunningham New York,1.172363,84.0,7.9,31,99,Documentary,55244,1.5
89102,1152822,3000000,43942,Freakonomics,2.444847,93.0,6.7,36,99,Documentary,43942,2.0
89118,1189073,13000000,63311,La piel que habito,9.782542,117.0,7.4,797,18,Drama,63311,2.5
89118,1189073,13000000,63311,La piel que habito,9.782542,117.0,7.4,797,27,Horror,63311,2.5
89118,1189073,13000000,63311,La piel que habito,9.782542,117.0,7.4,797,9648,Mystery,63311,2.5
89118,1189073,13000000,63311,La piel que habito,9.782542,117.0,7.4,797,53,Thriller,63311,2.5
89194,1604171,8000000,51588,Prom,6.167646,104.0,5.7,139,35,Comedy,51588,3.0
89203,1235790,0,57211,Magic Trip,0.689448,107.0,6.6,9,99,Documentary,57211,4.0
89260,1814836,0,63579,Project Nim,9.765195,93.0,6.8,52,99,Documentary,63579,4.0
89300,1522334,0,60784,Win/Win,0.352373,81.0,4.5,3,18,Drama,60784,3.5
89300,1522334,0,60784,Win/Win,0.352373,81.0,4.5,3,35,Comedy,60784,3.5
89300,1522334,0,60784,Win/Win,0.352373,81.0,4.5,3,10769,Foreign,60784,3.5
89305,1716772,0,69798,The Inbetweeners Movie,5.747681,97.0,6.2,341,35,Comedy,69798,4.0
89321,1235170,1000000,54662,The Future,1.61744,91.0,5.8,28,35,Comedy,54662,2.0
89321,1235170,1000000,54662,The Future,1.61744,91.0,5.8,28,18,Drama,54662,2.0
89337,1319744,0,72711,The Interrupters,0.904932,125.0,5.7,12,99,Documentary,72711,3.0
89343,0873886,4000000,48572,Red State,6.340655,88.0,5.9,321,27,Horror,48572,3.5
89343,0873886,4000000,48572,Red State,6.340655,88.0,5.9,321,28,Action,48572,3.5
89343,0873886,4000000,48572,Red State,6.340655,88.0,5.9,321,53,Thriller,48572,3.5
89356,1705786,5000000,67884,Un cuento chino,3.843784,93.0,7.1,95,35,Comedy,67884,3.5
89388,1742650,24000000,70868,I Don't Know How She Does It,6.562982,89.0,5.0,142,10749,Romance,70868,1.0
89388,1742650,24000000,70868,I Don't Know How She Does It,6.562982,89.0,5.0,142,35,Comedy,70868,1.0
89408,0050135,0,106833,April Love,null,null,null,null,35,Comedy,106833,3.0
89408,0050135,0,106833,April Love,null,null,null,null,18,Drama,106833,3.0
89427,1633356,28000000,65055,Shark Night,6.062425,91.0,4.9,134,27,Horror,65055,1.5
89427,1633356,28000000,65055,Shark Night,6.062425,91.0,4.9,134,53,Thriller,65055,1.5
89470,1598778,60000000,39538,Contagion,8.244359,106.0,6.2,1351,18,Drama,39538,3.5
89470,1598778,60000000,39538,Contagion,8.244359,106.0,6.2,1351,53,Thriller,39538,3.5
89470,1598778,60000000,39538,Contagion,8.244359,106.0,6.2,1351,878,Science Fiction,39538,3.5
89492,1210166,50000000,60308,Moneyball,15.785663,133.0,7.0,1409,18,Drama,60308,3.78125
89678,0844794,0,18093,Northanger Abbey,8.895086,93.0,6.9,78,18,Drama,18093,3.5
89678,0844794,0,18093,Northanger Abbey,8.895086,93.0,6.9,78,10749,Romance,18093,3.5
89745,0848228,220000000,24428,The Avengers,89.887648,143.0,7.4,12000,878,Science Fiction,24428,4.010869565217392
89745,0848228,220000000,24428,The Avengers,89.887648,143.0,7.4,12000,28,Action,24428,4.010869565217392
89745,0848228,220000000,24428,The Avengers,89.887648,143.0,7.4,12000,12,Adventure,24428,4.010869565217392
89753,1340800,30000000,49517,Tinker Tailor Soldier Spy,7.728737,127.0,6.6,856,18,Drama,49517,3.5
89753,1340800,30000000,49517,Tinker Tailor Soldier Spy,7.728737,127.0,6.6,856,53,Thriller,49517,3.5
89753,1340800,30000000,49517,Tinker Tailor Soldier Spy,7.728737,127.0,6.6,856,9648,Mystery,49517,3.5
89759,1832382,800000,60243,جدایی نادر از سیمین,7.939625,123.0,7.8,474,18,Drama,60243,4.3
89761,1571222,15000000,48231,A Dangerous Method,9.865944,99.0,6.2,589,18,Drama,48231,3.5
89761,1571222,15000000,48231,A Dangerous Method,9.865944,99.0,6.2,589,53,Thriller,48231,3.5
89774,1291584,25000000,59440,Warrior,13.121626,140.0,7.7,1297,28,Action,59440,3.9
89774,1291584,25000000,59440,Warrior,13.121626,140.0,7.7,1297,18,Drama,59440,3.9
89804,1124035,12500000,10316,The Ides of March,6.82647,101.0,6.5,924,18,Drama,10316,3.9444444444444446
89837,1788391,500000,74725,Kill List,15.014569,95.0,6.0,214,27,Horror,74725,3.25
89837,1788391,500000,74725,Kill List,15.014569,95.0,6.0,214,53,Thriller,74725,3.25
89837,1788391,500000,74725,Kill List,15.014569,95.0,6.0,214,80,Crime,74725,3.25
89840,1448755,66000000,49021,Killer Elite,8.046632,116.0,6.1,703,28,Action,49021,2.0
89840,1448755,66000000,49021,Killer Elite,8.046632,116.0,6.1,703,12,Adventure,49021,2.0
89840,1448755,66000000,49021,Killer Elite,8.046632,116.0,6.1,703,53,Thriller,49021,2.0
89864,1306980,8000000,40807,50/50,11.869481,100.0,7.0,1287,35,Comedy,40807,3.6923076923076925
89864,1306980,8000000,40807,50/50,11.869481,100.0,7.0,1287,18,Drama,40807,3.6923076923076925
89870,1043903,0,39517,Clapham Junction,1.754729,99.0,5.2,13,18,Drama,39517,4.5
89881,0044091,275000,41800,Superman and the Mole-Men,0.860528,58.0,5.8,10,18,Drama,41800,4.0
89881,0044091,275000,41800,Superman and the Mole-Men,0.860528,58.0,5.8,10,878,Science Fiction,41800,4.0
89881,0044091,275000,41800,Superman and the Mole-Men,0.860528,58.0,5.8,10,28,Action,41800,4.0
89881,0044091,275000,41800,Superman and the Mole-Men,0.860528,58.0,5.8,10,10751,Family,41800,4.0
89881,0044091,275000,41800,Superman and the Mole-Men,0.860528,58.0,5.8,10,14,Fantasy,41800,4.0
89904,1655442,15000000,74643,The Artist,11.440948,100.0,7.3,1075,18,Drama,74643,3.8333333333333335
89904,1655442,15000000,74643,The Artist,11.440948,100.0,7.3,1075,35,Comedy,74643,3.8333333333333335
89904,1655442,15000000,74643,The Artist,11.440948,100.0,7.3,1075,10749,Romance,74643,3.8333333333333335
90057,1675192,5000000,64720,Take Shelter,5.59686,120.0,7.1,479,53,Thriller,64720,4.0
90057,1675192,5000000,64720,Take Shelter,5.59686,120.0,7.1,479,18,Drama,64720,4.0
90061,1174042,0,70588,The Myth of the American Sleepover,9.256321,93.0,6.4,29,10749,Romance,70588,5.0
90061,1174042,0,70588,The Myth of the American Sleepover,9.256321,93.0,6.4,29,35,Comedy,70588,5.0
90061,1174042,0,70588,The Myth of the American Sleepover,9.256321,93.0,6.4,29,18,Drama,70588,5.0
90249,0433035,110000000,39254,Real Steel,19.265552,127.0,6.6,2749,28,Action,39254,3.0
90249,0433035,110000000,39254,Real Steel,19.265552,127.0,6.6,2749,878,Science Fiction,39254,3.0
90249,0433035,110000000,39254,Real Steel,19.265552,127.0,6.6,2749,18,Drama,39254,3.0
90266,1753549,0,67273,Buck,2.564695,89.0,7.7,15,99,Documentary,67273,2.75
90343,1068242,24000000,68817,Footloose,6.162257,113.0,6.4,438,18,Drama,68817,2.5
90343,1068242,24000000,68817,Footloose,6.162257,113.0,6.4,438,10402,Music,68817,2.5
90343,1068242,24000000,68817,Footloose,6.162257,113.0,6.4,438,10749,Romance,68817,2.5
90345,0905372,35000000,60935,The Thing,10.169411,103.0,6.0,876,27,Horror,60935,3.5
90345,0905372,35000000,60935,The Thing,10.169411,103.0,6.0,876,878,Science Fiction,60935,3.5
90345,0905372,35000000,60935,The Thing,10.169411,103.0,6.0,876,9648,Mystery,60935,3.5
90345,0905372,35000000,60935,The Thing,10.169411,103.0,6.0,876,53,Thriller,60935,3.5
90357,1204340,0,76543,Tyrannosaur,4.548774,93.0,7.3,124,18,Drama,76543,4.0
90357,1204340,0,76543,Tyrannosaur,4.548774,93.0,7.3,124,10749,Romance,76543,4.0
90374,1441326,0,50837,Martha Marcy May Marlene,7.665011,101.0,6.7,278,18,Drama,50837,3.2
90374,1441326,0,50837,Martha Marcy May Marlene,7.665011,101.0,6.7,278,53,Thriller,50837,3.2
90376,1242460,7000000,71859,We Need to Talk About Kevin,5.325574,112.0,7.4,687,18,Drama,71859,3.5
90376,1242460,7000000,71859,We Need to Talk About Kevin,5.325574,112.0,7.4,687,53,Thriller,71859,3.5
90403,1509767,75000000,52451,The Three Musketeers,6.303466,110.0,5.6,945,12,Adventure,52451,3.0
90403,1509767,75000000,52451,The Three Musketeers,6.303466,110.0,5.6,945,28,Action,52451,3.0
90403,1509767,75000000,52451,The Three Musketeers,6.303466,110.0,5.6,945,53,Thriller,52451,3.0
90405,1637688,40000000,49530,In Time,10.324613,109.0,6.7,3512,28,Action,49530,3.388888888888889
90405,1637688,40000000,49530,In Time,10.324613,109.0,6.7,3512,53,Thriller,49530,3.388888888888889
90405,1637688,40000000,49530,In Time,10.324613,109.0,6.7,3512,878,Science Fiction,49530,3.388888888888889
90428,0466893,14000000,44754,Margaret,5.113573,149.0,6.1,86,18,Drama,44754,4.166666666666667
90430,1692486,25000000,72113,Carnage,8.844835,80.0,7.0,760,35,Comedy,72113,4.25
90430,1692486,25000000,72113,Carnage,8.844835,80.0,7.0,760,18,Drama,72113,4.25
90439,1615147,3500000,50839,Margin Call,8.340757,107.0,6.7,531,53,Thriller,50839,3.25
90439,1615147,3500000,50839,Margin Call,8.340757,107.0,6.7,531,18,Drama,50839,3.25
90469,1778304,5000000,72571,Paranormal Activity 3,10.996308,83.0,5.9,685,27,Horror,72571,2.3333333333333335
90522,1634122,45000000,58233,Johnny English Reborn,10.668658,101.0,6.0,1026,80,Crime,58233,2.0
90522,1634122,45000000,58233,Johnny English Reborn,10.668658,101.0,6.0,1026,12,Adventure,58233,2.0
90522,1634122,45000000,58233,Johnny English Reborn,10.668658,101.0,6.0,1026,28,Action,58233,2.0
90522,1634122,45000000,58233,Johnny English Reborn,10.668658,101.0,6.0,1026,35,Comedy,58233,2.0
90522,1634122,45000000,58233,Johnny English Reborn,10.668658,101.0,6.0,1026,53,Thriller,58233,2.0
90524,1600195,35000000,59965,Abduction,10.512109,106.0,5.6,987,53,Thriller,59965,2.0
90524,1600195,35000000,59965,Abduction,10.512109,106.0,5.6,987,28,Action,59965,2.0
90524,1600195,35000000,59965,Abduction,10.512109,106.0,5.6,987,9648,Mystery,59965,2.0
90531,1723811,6500000,76025,Shame,11.72049,100.0,7.0,897,18,Drama,76025,3.642857142857143
90576,0770703,20000000,63492,What's Your Number?,6.958086,106.0,6.2,689,35,Comedy,63492,4.25
90576,0770703,20000000,63492,What's Your Number?,6.958086,106.0,6.2,689,10749,Romance,63492,4.25
90600,1614989,0,70670,Hodejegerne,9.070215,100.0,7.2,404,53,Thriller,70670,4.166666666666667
90600,1614989,0,70670,Hodejegerne,9.070215,100.0,7.2,404,80,Crime,70670,4.166666666666667
90603,1672723,0,69735,Batman: Year One,5.031094,64.0,7.1,255,28,Action,69735,2.5
90603,1672723,0,69735,Batman: Year One,5.031094,64.0,7.1,255,12,Adventure,69735,2.5
90603,1672723,0,69735,Batman: Year One,5.031094,64.0,7.1,255,16,Animation,69735,2.5
90603,1672723,0,69735,Batman: Year One,5.031094,64.0,7.1,255,80,Crime,69735,2.5
90603,1672723,0,69735,Batman: Year One,5.031094,64.0,7.1,255,878,Science Fiction,69735,2.5
90717,0471042,75000000,59108,Tower Heist,7.762917,104.0,5.8,945,28,Action,59108,3.0
90717,0471042,75000000,59108,Tower Heist,7.762917,104.0,5.8,945,35,Comedy,59108,3.0
90719,1616195,35000000,88794,J. Edgar,9.529382,137.0,6.0,766,18,Drama,88794,3.0
90719,1616195,35000000,88794,J. Edgar,9.529382,137.0,6.0,766,80,Crime,88794,3.0
90719,1616195,35000000,88794,J. Edgar,9.529382,137.0,6.0,766,36,History,88794,3.0
90738,1646980,17000000,73499,The Double,5.498819,98.0,5.8,226,28,Action,73499,1.5
90738,1646980,17000000,73499,The Double,5.498819,98.0,5.8,226,18,Drama,73499,1.5
90738,1646980,17000000,73499,The Double,5.498819,98.0,5.8,226,80,Crime,73499,1.5
90746,0983193,130000000,17578,The Adventures of Tintin,19.201504,107.0,6.7,2095,12,Adventure,17578,3.357142857142857
90746,0983193,130000000,17578,The Adventures of Tintin,19.201504,107.0,6.7,2095,16,Animation,17578,3.357142857142857
90746,0983193,130000000,17578,The Adventures of Tintin,19.201504,107.0,6.7,2095,9648,Mystery,17578,3.357142857142857
90863,1113829,0,75964,George Harrison: Living in the Material World,3.117495,208.0,7.8,39,10402,Music,75964,4.5
90863,1113829,0,75964,George Harrison: Living in the Material World,3.117495,208.0,7.8,39,99,Documentary,75964,4.5
90866,0970179,170000000,44826,Hugo,14.046164,126.0,7.0,2197,12,Adventure,44826,3.3
90866,0970179,170000000,44826,Hugo,14.046164,126.0,7.0,2197,18,Drama,44826,3.3
90866,0970179,170000000,44826,Hugo,14.046164,126.0,7.0,2197,10751,Family,44826,3.3
90870,1674784,36000000,70578,Trespass,9.540381,91.0,5.4,333,80,Crime,70578,0.5
90870,1674784,36000000,70578,Trespass,9.540381,91.0,5.4,333,18,Drama,70578,0.5
90870,1674784,36000000,70578,Trespass,9.540381,91.0,5.4,333,53,Thriller,70578,0.5
90888,1253864,75000000,37958,Immortals,10.363671,110.0,5.7,898,14,Fantasy,37958,2.75
90888,1253864,75000000,37958,Immortals,10.363671,110.0,5.7,898,28,Action,37958,2.75
90888,1253864,75000000,37958,Immortals,10.363671,110.0,5.7,898,18,Drama,37958,2.75
90890,0810913,79000000,71880,Jack and Jill,6.620033,91.0,4.0,619,35,Comedy,71880,1.5
90947,1736633,0,75233,"Oslo, 31. august",4.993565,0.0,null,7,18,Drama,75233,4.0
91077,1033575,20000000,65057,The Descendants,11.794753,115.0,6.7,956,35,Comedy,65057,3.8
91077,1033575,20000000,65057,The Descendants,11.794753,115.0,6.7,956,18,Drama,65057,3.8
91094,1204342,45000000,64328,The Muppets,10.214369,103.0,6.5,509,35,Comedy,64328,3.6666666666666665
91094,1204342,45000000,64328,The Muppets,10.214369,103.0,6.5,509,10751,Family,64328,3.6666666666666665
91094,1204342,45000000,64328,The Muppets,10.214369,103.0,6.5,509,10402,Music,64328,3.6666666666666665
91104,1324999,110000000,50619,The Twilight Saga: Breaking Dawn - Part 1,25.9725,117.0,5.8,2622,12,Adventure,50619,2.5
91104,1324999,110000000,50619,The Twilight Saga: Breaking Dawn - Part 1,25.9725,117.0,5.8,2622,14,Fantasy,50619,2.5
91104,1324999,110000000,50619,The Twilight Saga: Breaking Dawn - Part 1,25.9725,117.0,5.8,2622,10749,Romance,50619,2.5
91126,1568911,66000000,57212,War Horse,8.166363,146.0,7.0,1016,18,Drama,57212,3.5
91126,1568911,66000000,57212,War Horse,8.166363,146.0,7.0,1016,10752,War,57212,3.5
91128,0376136,45000000,23514,The Rum Diary,10.110504,120.0,5.6,391,18,Drama,23514,3.0
91128,0376136,45000000,23514,The Rum Diary,10.110504,120.0,5.6,391,35,Comedy,23514,3.0
91134,1655420,6400000,75900,My Week with Marilyn,12.203066,99.0,6.6,418,18,Drama,75900,3.0
91199,1714210,8000,79120,Weekend,4.727171,96.0,7.5,164,18,Drama,79120,3.75
91199,1714210,8000,79120,Weekend,4.727171,96.0,7.5,164,10749,Romance,79120,3.75
91273,1181795,25000000,30618,Bunraku,6.475676,118.0,5.9,111,53,Thriller,30618,1.5
91273,1181795,25000000,30618,Bunraku,6.475676,118.0,5.9,111,28,Action,30618,1.5
91273,1181795,25000000,30618,Bunraku,6.475676,118.0,5.9,111,18,Drama,30618,1.5
91286,0016029,0,29879,The Little Colonel,0.522191,80.0,6.1,7,18,Drama,29879,4.0
91286,0016029,0,29879,The Little Colonel,0.522191,80.0,6.1,7,10751,Family,29879,4.0
91323,1366344,25000000,57431,The Sitter,13.105682,81.0,5.4,330,35,Comedy,57431,1.5
91325,0477302,40000000,64685,Extremely Loud & Incredibly Close,7.82605,129.0,6.9,726,18,Drama,64685,2.0
91355,0371552,0,9642,Astérix et les Vikings,6.096196,78.0,6.1,170,10751,Family,9642,3.5
91355,0371552,0,9642,Astérix et les Vikings,6.096196,78.0,6.1,170,16,Animation,9642,3.5
91355,0371552,0,9642,Astérix et les Vikings,6.096196,78.0,6.1,170,35,Comedy,9642,3.5
91355,0371552,0,9642,Astérix et les Vikings,6.096196,78.0,6.1,170,12,Adventure,9642,3.5
91414,1430607,0,51052,Arthur Christmas,8.453796,97.0,6.7,340,18,Drama,51052,3.0
91414,1430607,0,51052,Arthur Christmas,8.453796,97.0,6.7,340,16,Animation,51052,3.0
91414,1430607,0,51052,Arthur Christmas,8.453796,97.0,6.7,340,10751,Family,51052,3.0
91414,1430607,0,51052,Arthur Christmas,8.453796,97.0,6.7,340,35,Comedy,51052,3.0
91470,1634136,0,91550,Violet & Daisy,5.927924,88.0,6.2,86,53,Thriller,91550,1.5
91470,1634136,0,91550,Violet & Daisy,5.927924,88.0,6.2,86,80,Crime,91550,1.5
91470,1634136,0,91550,Violet & Daisy,5.927924,88.0,6.2,86,18,Drama,91550,1.5
